#"Step","Time (ps)","Potential Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)"
15160,30.319999999994074,-223131.3767376839,-187276.3974716022,297.2403361138517
15170,30.339999999994063,-223636.78372010577,-187253.72296923643,301.6181692976033
15180,30.359999999994052,-223702.09772937768,-187194.68375537405,302.6490663891056
15190,30.37999999999404,-223747.99470203393,-187355.38384353695,301.69734037116876
15200,30.39999999999403,-223598.80231598427,-187520.3666917752,299.092805264751
15210,30.41999999999402,-224215.55719879677,-187675.7111816391,302.9179303406483
15220,30.439999999994008,-223627.18024567177,-187604.92286117293,298.62708364963504
15230,30.459999999993997,-223897.13434723427,-187523.3313645349,301.54142173899817
15240,30.479999999993986,-223920.69098785927,-187519.74291412788,301.76645648026306
15250,30.499999999993975,-224046.46902749443,-187316.8939826541,304.49079751595593
15260,30.519999999993964,-223545.90115640068,-187379.77576510323,299.8197596899557
15270,30.539999999993952,-223397.06033608818,-187426.87970504863,298.19536364815116
15280,30.55999999999394,-223786.5407507033,-187541.84639592352,300.47110200256157
15290,30.57999999999393,-223652.5544225783,-187478.26195313229,299.88746535047034
15300,30.59999999999392,-223252.80295773456,-187548.30572489434,295.99282932245586
15310,30.619999999993908,-223665.4587194533,-187480.36204013444,299.9770330211199
15320,30.639999999993897,-223680.1950475783,-187657.4446800407,298.63117051419727
15330,30.659999999993886,-223961.9147741408,-187643.752764049,301.08015410649364
15340,30.679999999993875,-224090.8034460158,-187732.14201063605,301.4158972314769
15350,30.699999999993864,-223840.7887975783,-187697.95456058433,299.62667435912147
15360,30.719999999993853,-224140.0309850783,-187742.14674885152,301.7410570487669
15370,30.73999999999384,-223490.82737179706,-187552.69248336705,297.9297021556821
15380,30.75999999999383,-223540.8991491408,-187620.59977603157,297.78184446123555
15390,30.77999999999382,-223533.30002804706,-187524.30735413078,298.51711825256274
15400,30.79999999999381,-223686.42112179706,-187480.6979388501,300.1480282077513
15410,30.819999999993797,-223862.1930944533,-187475.1871761965,301.6508750167052
15420,30.839999999993786,-223576.9509069533,-187551.44546254724,298.65401029799193
15430,30.859999999993775,-223825.2780553908,-187598.01596901077,300.3265872538592
15440,30.879999999993764,-223905.44455929706,-187643.19960643444,300.6165977127787
15450,30.899999999993753,-223932.03342648456,-187854.14465513453,299.0882718155356
15460,30.919999999993742,-223908.44431515643,-187720.8430767659,299.99779599450653
15470,30.93999999999373,-223666.6833288283,-187552.85071983252,299.38624879395627
15480,30.95999999999372,-223648.69846554706,-187502.96362998686,299.6507205281726
15490,30.97999999999371,-223587.95627804706,-187448.55428784247,299.598220788371
15500,30.999999999993697,-223594.0505163283,-187511.36823619937,299.1280103452956
15510,31.019999999993686,-223726.45530148456,-187491.05004230118,300.39409473735634
15520,31.039999999993675,-223769.2419225783,-187468.8732223946,300.932646297929
15530,31.059999999993664,-223772.05291291676,-187541.30377444043,300.3554951645138
15540,31.079999999993653,-223749.95550080738,-187619.6270929505,299.52300014337277
15550,31.099999999993642,-223350.71312539198,-187473.3442867695,297.4259472675516
15560,31.11999999999363,-223592.21996132948,-187405.20883927832,299.9929038879525
15570,31.13999999999362,-223496.73216836073,-187345.54987976898,299.6958803024412
15580,31.15999999999361,-223558.83617226698,-187242.02308514126,301.0689714388685
15590,31.179999999993598,-223427.93187539198,-187296.78117821657,299.529816980488
15600,31.199999999993587,-223383.56126992323,-187284.57449110056,299.26317580267676
15610,31.219999999993576,-223454.27074257948,-187116.07287785393,301.24625277082305
15620,31.239999999993564,-223277.07835976698,-187193.55949185923,299.13494571766654
15630,31.259999999993553,-223577.79222695448,-187277.73464590358,300.930067098122
15640,31.279999999993542,-223352.79564492323,-187301.25989176414,298.86980341463203
15650,31.29999999999353,-223666.73900429823,-187264.31413848198,301.7786991920052
15660,31.31999999999352,-223276.29515664198,-187158.93947980407,299.4154552777134
15670,31.33999999999351,-223841.93236367323,-187321.30851473962,302.7585771947058
15680,31.359999999993498,-223458.47537337954,-187318.91229761858,299.5995561991257
15690,31.379999999993487,-223342.21267806704,-187343.72156076354,298.43005959903127
15700,31.399999999993476,-223552.1692210358,-187278.44569677126,300.7117558886151
15710,31.419999999993465,-223364.5285960358,-187347.0716207018,298.58728791518325
15720,31.439999999993454,-223405.2297679108,-187477.176242218,297.8461269393568
15730,31.459999999993443,-223177.64175771386,-187511.7675699708,295.6726415231205
15740,31.47999999999343,-223498.7848241201,-187626.78637561738,297.3814263503198
15750,31.49999999999342,-223633.4830663076,-187676.35135520797,298.0871871709016
15760,31.51999999999341,-223750.67789052636,-187839.07564266614,297.7097446724431
15770,31.539999999993398,-223520.71011708886,-187841.21859672724,295.78553018202837
15780,31.559999999993387,-223703.4864485208,-187912.455638087,296.7101988542625
15790,31.579999999993376,-223644.5050032083,-187915.5125918037,296.19589610031136
15800,31.599999999993365,-223800.67346023954,-187909.70334001165,297.53870286241533
15810,31.619999999993354,-223608.0919172708,-187884.6549024913,296.14984146595117
15820,31.639999999993343,-223567.62365555204,-187796.1724428446,296.54788259224586
15830,31.65999999999333,-223464.75744461454,-187777.60072641436,295.84907521896747
15840,31.67999999999332,-223912.77770828642,-187761.96695053496,299.69280028526913
15850,31.69999999999331,-223072.90002273954,-187690.60195727192,293.32177523831547
15860,31.7199999999933,-223464.7764875833,-187675.8907778759,296.692415816203
15870,31.739999999993287,-223283.6651594583,-187659.90925247688,295.32347797076636
15880,31.759999999993276,-223834.92248367704,-187648.5331603149,299.9877491324596
15890,31.779999999993265,-223585.61096023954,-187638.54820772918,298.0037147858478
15900,31.799999999993254,-223529.42272781767,-187519.8246011153,298.52213749935413
15910,31.819999999993243,-223200.7862532083,-187539.1438430596,295.63755978495595
15920,31.839999999993232,-223160.74011063017,-187408.01612763712,296.3926325218588
15930,31.85999999999322,-223285.2540266458,-187256.17737770057,298.68361583840164
15940,31.87999999999321,-223002.54748367704,-187176.01487709337,297.0045112771459
15950,31.8999999999932,-223050.3399641458,-187188.16171485267,297.30001619827067
15960,31.919999999993188,-223535.6632063333,-187220.22311602056,301.0575891973354
15970,31.939999999993177,-223699.4991438333,-187149.60325081646,303.0012445285081
15980,31.959999999993165,-223338.20666336454,-187060.15153498366,300.7476651957689
15990,31.979999999993154,-223581.78771805204,-187173.5005944952,301.8272977269051
16000,31.999999999993143,-223502.34533523954,-187286.16657041694,300.2347057274318
16010,32.01999999999317,-223350.3380110208,-187188.01869733888,299.7882070349863
16020,32.03999999999319,-223556.28088211454,-187192.98177933,301.4543438251271
16030,32.05999999999322,-223785.9864485208,-187271.63349608902,302.70659101532164
16040,32.07999999999324,-223225.19958328642,-187381.0076969735,297.1509079659655
16050,32.099999999993265,-223757.17443680204,-187339.22882594788,301.9073672756644
16060,32.11999999999329,-223753.2100813333,-187294.33913418278,302.24664123329313
16070,32.139999999993314,-223508.1378157083,-187367.97779042178,299.6045049532807
16080,32.15999999999334,-224035.7289553692,-187567.8658994697,302.32118645634534
16090,32.17999999999336,-224360.37690458796,-187718.56482731973,303.7632362535189
16100,32.19999999999339,-223933.92304716608,-187604.5559270844,301.1730452677145
16110,32.21999999999341,-223757.4838381817,-187472.98531371588,300.80108140900364
16120,32.23999999999344,-223993.17402372858,-187613.46313525783,301.59039869933014
16130,32.25999999999346,-223875.5668459942,-187531.9061949288,301.29153965931147
16140,32.279999999993485,-223648.04975615046,-187614.7524250648,298.71860559446156
16150,32.29999999999351,-224062.8246584942,-187604.54921854078,302.2417044361441
16160,32.319999999993534,-223785.00166044733,-187541.5205646028,300.4610439994309
16170,32.33999999999356,-223924.63081083796,-187541.59273800522,301.617981295062
16180,32.35999999999358,-223706.82920493488,-187580.56719326857,299.4892894288447
16190,32.37999999999361,-223408.687847513,-187510.73389902443,297.59659929694294
16200,32.39999999999363,-223530.887066263,-187547.48177005746,298.3049970658632
16210,32.41999999999366,-223353.3880428255,-187417.59566903603,297.9102825421902
16220,32.43999999999368,-223542.64146079426,-187435.32775327587,299.3322066356315
16230,32.459999999993705,-223390.44588273752,-187500.34853692295,297.53146750026264
16240,32.47999999999373,-223916.93343156565,-187622.3081229705,300.88503317190964
16250,32.499999999993754,-223662.77498430002,-187694.9196669946,298.17608663140066
16260,32.51999999999378,-223624.07112687815,-187636.4177912944,298.3402136153759
16270,32.5399999999938,-223833.5706385969,-187451.71376965172,301.60818903056355
16280,32.55999999999383,-223804.26058000315,-187320.2700308467,302.4548845260274
16290,32.57999999999385,-223443.0345057844,-187388.2114309019,298.89705554624624
16300,32.59999999999388,-223776.9182948469,-187414.89143388125,301.4437968496831
16310,32.6199999999939,-224113.08284562815,-187384.31130595354,304.4841364008076
16320,32.639999999993925,-223347.28011125315,-187392.09718193213,298.07103163092506
16330,32.65999999999395,-223071.1848964094,-187302.8238871462,296.5222645852291
16340,32.679999999993974,-223218.32015031565,-187331.04339237965,297.5080846255203
16350,32.699999999994,-223373.44939435378,-187405.7700748376,298.17462759717154
16360,32.71999999999402,-223298.96111310378,-187446.13808047958,297.2224607846571
16370,32.73999999999405,-223661.6849900569,-187582.09763108176,299.10235322812997
16380,32.75999999999407,-223712.86101544753,-187443.68662460707,300.6740432479813
16390,32.7799999999941,-223578.35955060378,-187432.97722641646,299.6477981837422
16400,32.79999999999412,-223723.21697247878,-187310.16348571226,301.8668112179596
16410,32.819999999994145,-223527.74211896316,-187274.06919460022,300.54553498496307
16420,32.83999999999417,-223563.95623029128,-187382.59466462664,299.9460686624525
16430,32.859999999994194,-223750.16858151043,-187334.2970274049,301.89017319724917
16440,32.87999999999422,-223750.15002682293,-187406.3025781938,301.2930882244414
16450,32.89999999999424,-223399.67346432293,-187335.26701440994,298.9765024089547
16460,32.91999999999427,-223611.49377682293,-187316.0500879062,300.89181760316137
16470,32.93999999999429,-223807.42981197918,-187346.37039015815,302.26478384444385
16480,32.95999999999432,-223999.70910885418,-187318.75387119083,304.08773584578086
16490,32.97999999999434,-223765.91418697918,-187362.3935188452,301.787783471397
16500,32.999999999994365,-223750.05725338543,-187434.06454957253,301.0621704026767
16510,33.01999999999439,-223782.52405026043,-187400.0938321089,301.61294213638865
16520,33.039999999994414,-223619.78772213543,-187491.01986007777,299.5100631073636
16530,33.05999999999444,-223470.96545651043,-187584.0541925853,297.5050546540949
16540,33.07999999999446,-223696.78332760418,-187570.31123688887,299.49103099914845
16550,33.09999999999449,-223851.01028439088,-187505.56652266867,301.30632177386866
16560,33.11999999999451,-223819.185333219,-187344.86306726898,302.37473376848294
16570,33.13999999999454,-223804.11233517213,-187335.65469078755,302.3261156373063
16580,33.15999999999456,-223922.11331173463,-187222.59773766447,304.24160235874143
16590,33.179999999994585,-224196.02151485963,-187490.90616432973,304.2880249050969
16600,33.19999999999461,-224135.45755001588,-187455.59470319888,304.07867984773037
16610,33.219999999994634,-224250.76174923463,-187518.5643847551,304.51253673284873
16620,33.23999999999466,-223214.30081173463,-187414.13355577836,296.78594063946446
16630,33.25999999999468,-224099.43655392213,-187347.5321183296,304.67590975833497
16640,33.27999999999471,-223514.09524532838,-187329.02780010214,299.97679066840635
16650,33.29999999999473,-223828.92214962526,-187368.87186772458,302.2564180025092
16660,33.31999999999476,-223649.14553829713,-187510.25879979657,299.5939493149851
16670,33.33999999999478,-223515.03079220338,-187472.72070108762,298.7933220181075
16680,33.359999999994805,-223931.75442501588,-187538.6304037047,301.7015945275089
16690,33.37999999999483,-223510.55178829713,-187436.7807749051,299.05413530829094
16700,33.399999999994854,-224025.90579220338,-187509.5494853976,302.7231989660072
16710,33.41999999999488,-224023.74172970338,-187459.6230033841,303.11915283128354
16720,33.4399999999949,-223856.95852657838,-187520.04307050572,301.2356215115999
16730,33.45999999999493,-224125.70559689088,-187650.31232485326,302.38361248535773
16740,33.47999999999495,-224155.25491329713,-187704.6364063042,302.17822791563384
16750,33.49999999999498,-223826.44094845338,-187658.8165754677,299.8321863550928
16760,33.519999999995,-223515.49807735963,-187695.57092320547,296.94975160525325
16770,33.539999999995025,-223671.65090939088,-187869.82590116805,296.79968352402295
16780,33.55999999999505,-224009.14114376588,-187914.11636995093,299.2303304985018
16790,33.579999999995074,-224060.87454220338,-187919.93115988595,299.6109990389539
16800,33.5999999999951,-224053.79348751588,-187946.9184740201,299.32856983088647
16810,33.61999999999512,-224273.59817501588,-187911.36393696058,301.4455160205512
16820,33.63999999999515,-223931.74221798463,-188094.20652615803,297.0957276388018
16830,33.65999999999517,-223976.89358517213,-188037.5425075338,297.9397844509855
16840,33.679999999995196,-223985.298614469,-187944.83830590337,298.77798718879814
16850,33.69999999999522,-224115.59378048463,-187879.95957250323,300.3959927392259
16860,33.719999999995245,-224201.71047970338,-187687.60356692935,302.7045513290058
16870,33.73999999999527,-224365.01614376588,-187752.4921647627,303.52043582940405
16880,33.759999999995294,-224376.99221798463,-187694.88626054022,304.09727539486147
16890,33.77999999999532,-224184.49270626588,-187782.00090459053,301.7792540950526
16900,33.79999999999534,-223826.99319454713,-187809.78880505034,298.5851939605728
16910,33.81999999999537,-223904.65286251588,-187867.55874383007,298.75008123454063
16920,33.83999999999539,-223986.699005094,-187968.48798921704,298.5935389650801
16930,33.859999999995416,-223682.95657345338,-187902.06997735205,296.62610259372883
16940,33.87999999999544,-224205.02590939088,-188044.7322417373,299.7714142848959
16950,33.899999999995465,-224036.96682735963,-187946.9209597693,299.1890550106901
16960,33.91999999999549,-223388.70999142213,-187887.58085244696,294.3068933154459
16970,33.939999999995514,-223846.16946407838,-187998.82238288352,297.1770647566376
16980,33.95999999999554,-223849.8034017256,-188002.54094994452,297.1763631727596
16990,33.97999999999556,-223788.27239586622,-188065.26559320593,296.1462749767906
17000,33.99999999999559,-223904.82765676745,-188081.57205358823,296.9773446851321
17010,34.01999999999561,-224294.23390676745,-188181.97859927328,299.3731728519787
17020,34.039999999995636,-224420.3574419237,-188175.7671226975,300.4702395404002
17030,34.05999999999566,-224179.4108167583,-188063.8347282033,299.400702363887
17040,34.079999999995685,-224156.23552378954,-188167.82725858444,298.3464720357958
17050,34.09999999999571,-224447.57315910258,-188207.71392037207,300.4310185455619
17060,34.119999999995734,-224778.82462394633,-188330.66676459846,302.1578289711066
17070,34.13999999999576,-224728.95353019633,-188313.27642130654,301.8885612325383
17080,34.15999999999578,-224129.3527001182,-188329.24508657953,296.7854461995675
17090,34.17999999999581,-224520.96036613383,-188349.3828232959,299.8649584151986
17100,34.19999999999583,-224574.3234032432,-188256.38346171827,301.0783131422311
17110,34.219999999995856,-224321.29044425883,-188345.28608300677,298.2436427870947
17120,34.23999999999588,-224178.62979972758,-188208.45798085898,298.19529059462536
17130,34.259999999995905,-224082.79950180184,-188165.85958164895,297.75399435655424
17140,34.27999999999593,-224193.62274398934,-188152.1254951812,298.7865834973869
17150,34.299999999995954,-224060.2277108929,-188112.67196527857,298.00780173385135
17160,34.31999999999598,-224313.2782480023,-188100.36964368576,300.20759586353375
17170,34.339999999996,-224778.8807870648,-188268.34138159524,302.67497643893535
17180,34.35999999999603,-224275.21916597104,-188296.58815223127,298.2654179236107
17190,34.37999999999605,-224209.03752534604,-188368.24903020356,297.1226936103548
17200,34.399999999996076,-224213.20451753354,-188421.87581820122,296.7126683744835
17210,34.4199999999961,-224496.95549409604,-188543.897422011,298.0534164128452
17220,34.439999999996125,-224368.8368417523,-188354.58794909983,298.56069268087947
17230,34.45999999999615,-224483.6366464398,-188499.50945988297,298.31098158837693
17240,34.479999999996174,-224681.3136483929,-188521.35682077287,299.7686218569868
17250,34.4999999999962,-224410.97111909604,-188461.72797529178,298.02179038522956
17260,34.51999999999622,-224287.00529878354,-188418.09883876517,297.3557935451929
17270,34.53999999999625,-224558.91154878354,-188160.17144414992,301.7481522589197
17280,34.55999999999627,-224377.7626230023,-188300.84217868687,299.0802443153354
17290,34.579999999996296,-224067.35490815854,-188350.97674021078,296.0913231221176
17300,34.59999999999632,-224587.0323983929,-188386.77725791873,300.1026977455459
17310,34.619999999996345,-224532.25822847104,-188310.80544175697,300.27842774517603
17320,34.63999999999637,-224236.4618417523,-188489.03726115148,296.3487000979524
17330,34.659999999996394,-224850.7843515179,-188458.5573815388,301.694157907968
17340,34.67999999999642,-224150.0646249554,-188404.57883900675,296.3326273519669
17350,34.69999999999644,-224366.9286386273,-188456.26926611923,297.7019281685062
17360,34.71999999999647,-224990.8866464398,-188387.90285523748,303.44134699191005
17370,34.73999999999649,-224156.48576753354,-188368.25719115883,296.6869681339932
17380,34.759999999996516,-224212.1981698773,-188462.81947113923,296.36489987672263
17390,34.77999999999654,-224455.4559823773,-188538.21924353915,297.7564550046309
17400,34.799999999996565,-224572.0204355023,-188450.19553965773,299.4525054221256
17410,34.81999999999659,-224497.02409761166,-188437.88746972964,298.93281520835365
17420,34.839999999996614,-224702.93889253354,-188462.28356413788,300.43761818568134
17430,34.85999999999664,-223929.7736093304,-188316.89706303878,295.233287294483
17440,34.87999999999666,-224620.1542245648,-188325.55151740595,300.88484580439024
17450,34.89999999999669,-223773.8944642204,-188138.46364388778,295.4202638353699
17460,34.91999999999671,-224148.96355601726,-188152.40351243224,298.4140508601368
17470,34.939999999996736,-224015.82293101726,-188081.93677420358,297.8944798674658
17480,34.95999999999676,-224121.1163880485,-188220.86156713415,297.61567369350354
17490,34.979999999996785,-224307.30535289226,-188256.1334436147,298.86678712289654
17500,34.99999999999681,-224501.62761851726,-188312.91874958924,300.0069783306838
17510,35.019999999996834,-224320.4093567985,-188320.85541706567,298.43887047279543
17520,35.03999999999686,-223922.53167125164,-188266.75913148827,295.588898140688
17530,35.05999999999688,-224403.8937317985,-188129.86257763766,300.71430616240286
17540,35.07999999999691,-224310.19500132976,-188196.92891683546,299.3815522654216
17550,35.09999999999693,-224174.7765442985,-187944.89279674133,300.34832101205456
17560,35.119999999996956,-224072.14617320476,-187952.69815805007,299.432800911633
17570,35.13999999999698,-224225.70379039226,-187854.84275516582,301.5170327845606
17580,35.159999999997005,-224068.06218882976,-187950.61175609648,299.41624081084626
17590,35.17999999999703,-224067.775567736,-188078.67972901987,298.35217206925574
17600,35.199999999997054,-223621.06453634577,-187879.98686564836,296.2960837620463
17610,35.21999999999708,-224025.63484884577,-187747.93099849892,300.74475307580553
17620,35.2399999999971,-223697.25081564265,-187779.25984208332,297.7627076642788
17630,35.25999999999713,-223208.99823904026,-187805.66747386067,293.4961378194614
17640,35.27999999999715,-223702.44428396213,-187749.7223284893,298.05062998215067
17650,35.299999999997176,-223501.4319540084,-187616.74728581635,297.4865960166159
17660,35.3199999999972,-223510.3967977584,-187586.25523924886,297.8136964523168
17670,35.339999999997225,-223940.19391689904,-187618.65689603135,301.1081331866086
17680,35.35999999999725,-223580.67072353966,-187394.95439276134,299.9821699759264
17690,35.379999999997274,-223639.8880086959,-187294.97138223506,301.3019517849446
17700,35.3999999999973,-223503.70783291466,-187198.19322537864,300.97530623700374
17710,35.41999999999732,-223172.22126064904,-187012.80224233924,299.76416337943596
17720,35.43999999999735,-223584.61603603966,-187087.0272585993,302.56761480863815
17730,35.45999999999737,-223823.7395711959,-187152.3073087845,304.00878970154554
17740,35.479999999997396,-223202.8860555709,-187112.49420534063,299.19192323145876
17750,35.49999999999742,-223532.31525478966,-187033.80438764032,302.57525899811003
17760,35.519999999997445,-223346.58087978966,-187000.2295413654,301.3138456494778
17770,35.53999999999747,-223401.74201260216,-187201.48510352045,300.10271240742856
17780,35.559999999997494,-223507.2835165084,-187253.2204308831,300.54876944966315
17790,35.57999999999752,-223859.31037197716,-187248.48151673528,303.5063831324877
17800,35.59999999999754,-223707.4114461959,-187279.89061118301,301.98674656706453
17810,35.61999999999757,-223586.14142666466,-187245.5112425977,301.266416871692
17820,35.63999999999759,-223830.42755947716,-187291.28717223334,302.91208061832094
17830,35.659999999997616,-224039.67560635216,-187437.1546986454,303.4375096547084
17840,35.67999999999764,-223762.26447353966,-187463.3955698911,300.920212877653
17850,35.699999999997665,-224131.2698446334,-187620.11744337447,302.6800582177623
17860,35.71999999999769,-223609.3977743209,-187400.6588304072,300.17302908131876
17870,35.739999999997714,-223626.3469930709,-187515.08058250044,299.3649748259306
17880,35.75999999999774,-223825.03986416466,-187617.80088433519,300.1605942720486
17890,35.77999999999776,-223828.6800008834,-187618.0559318039,300.1886569034336
17900,35.79999999999779,-223869.1507040084,-187770.47355613182,299.26060894004377
17910,35.81999999999781,-223662.16950283654,-187855.39857527203,296.84068554822164
17920,35.839999999997836,-224040.7239461959,-187730.2917899947,301.0160730662704
17930,35.85999999999786,-224054.40216885216,-187746.53615134826,300.99479959339374
17940,35.879999999997885,-223991.8499227584,-187817.20976520586,299.89034770967857
17950,35.89999999999791,-224215.7512899459,-187695.9063759743,302.75211976829934
17960,35.919999999997934,-223657.11115322716,-187729.86084511876,297.8394682082784
17970,35.93999999999796,-223380.80841885216,-187654.53593036614,296.1733477452693
17980,35.95999999999798,-223595.08283291466,-187683.189116591,297.71216096679916
17990,35.97999999999801,-223522.08478603966,-187714.69364454562,296.8458271659453
18000,35.99999999999803,-224048.1760946334,-187562.41872686928,302.46953157833514
18010,36.019999999998056,-223482.0742879928,-187546.73080479563,297.9065612071547
18020,36.03999999999808,-223660.1292196334,-187604.05159738578,298.9074558334062
18030,36.059999999998105,-223897.76447353966,-187637.90661432775,300.59680853611223
18040,36.07999999999813,-223343.76154385216,-187816.03738351457,294.5273679399062
18050,36.099999999998154,-223492.19941275928,-188045.5873917326,293.8549425182438
18060,36.11999999999818,-224121.59345572803,-188100.08847017295,298.6208462087129
18070,36.1399999999982,-224065.41718619678,-188138.23355776898,297.8389154289691
18080,36.15999999999823,-224041.01337760303,-188153.69403815374,297.5084376293034
18090,36.17999999999825,-223964.90644400928,-188074.08612793748,297.53746097527386
18100,36.199999999998276,-223606.50361197803,-188028.3744156278,294.9452292844922
18110,36.2199999999983,-224306.97040885303,-188075.1848606415,300.3640870751592
18120,36.239999999998325,-224165.79413932178,-188068.47693177813,299.2493349376616
18130,36.25999999999835,-223899.4231786827,-188042.3101919525,297.25802481025335
18140,36.279999999998374,-223924.4878759483,-187984.18657350593,297.9476618824028
18150,36.2999999999984,-223854.89949704206,-187853.25789901958,298.4561773089563
18160,36.31999999999842,-223853.9800634483,-187816.1387557342,298.7562754848919
18170,36.33999999999845,-223635.0796728233,-187728.84852146625,297.6652178992423
18180,36.35999999999847,-223947.86824704206,-187537.11266993254,301.8477613829635
18190,36.379999999998496,-223764.1939306358,-187609.47366647352,299.72521037233037
18200,36.39999999999852,-223788.8199071983,-187603.01466354972,299.98290706996426
18210,36.419999999998545,-223650.69246579206,-187566.46078575507,299.140854981072
18220,36.43999999999857,-223825.4243993858,-187692.22514556732,299.54679966120904
18230,36.459999999998594,-223616.54909725615,-187753.75112912536,297.30515371164745
18240,36.47999999999862,-223853.9382574124,-187786.28388802125,299.00342789314465
18250,36.49999999999864,-223888.00490780303,-187640.16176694073,300.49720566382916
18260,36.51999999999867,-223295.61550350615,-187587.24006563117,296.02497991887634
18270,36.53999999999869,-223767.5554449124,-187602.45162329695,299.8112908044102
18280,36.559999999998716,-223341.12233944365,-187635.1323481734,296.0052043963384
18290,36.57999999999874,-223544.4157964749,-187542.4866830866,298.4585608318509
18300,36.599999999998765,-223659.9538824124,-187471.6117030508,300.0039384480176
18310,36.61999999999879,-223740.7058355374,-187505.6227667624,300.39142375588506
18320,36.639999999998814,-223767.46023006865,-187511.6538900187,300.5632211532125
18330,36.65999999999884,-223878.18628776656,-187387.35085865617,302.5116290691792
18340,36.67999999999886,-223598.40992057906,-187594.97161305137,298.47107215893675
18350,36.69999999999889,-223669.32593620406,-187583.04319681355,299.15785840944113
18360,36.71999999999891,-223540.95899284468,-187495.79686313774,298.816965621501
18370,36.739999999998936,-223572.27515495406,-187412.7864889725,299.7647407636038
18380,36.75999999999896,-223301.20386589156,-187473.61336558172,297.01328129160896
18390,36.779999999998985,-223553.09058464156,-187561.3523907056,298.37407738254126
18400,36.79999999999901,-223888.90332878218,-187653.06077586743,300.39771993358727
18410,36.819999999999034,-223969.3996666728,-187650.33582990617,301.08763031396677
18420,36.83999999999906,-223551.21656120406,-187599.10821575997,298.04554311123553
18430,36.85999999999908,-223579.76765121997,-187720.1444708018,297.2788344950112
18440,36.87999999999911,-223872.81745590747,-187720.38515077665,299.7062430287299
18450,36.89999999999913,-223470.17878403247,-187548.89391360094,297.7900143043455
18460,36.919999999999156,-223916.53669418872,-187647.4630341801,300.6732081821987
18470,36.93999999999918,-223721.3694578606,-187374.9333543711,301.3145483579159
18480,36.959999999999205,-222883.09284653247,-187282.3195770745,295.13295026604914
18490,36.97999999999923,-223454.28132309497,-187234.22138199594,300.26688095565765
18500,36.999999999999254,-223717.79867274943,-187253.39972989284,302.29246871207965
18510,37.01999999999928,-223370.11239345255,-187343.30394313368,298.6648123099693
18520,37.0399999999993,-223809.81161220255,-187191.59015874634,303.56766829909384
18530,37.05999999999933,-223539.3560457963,-187206.99718800216,301.19784698679
18540,37.07999999999935,-223889.35970790568,-187292.66219880362,303.38923326481745
18550,37.099999999999376,-223723.95199306193,-187415.3717510057,301.00072056588743
18560,37.1199999999994,-223703.0777254838,-187515.4471505431,299.99803919660036
18570,37.139999999999425,-223685.53524501505,-187571.48182756407,299.38807931180304
18580,37.15999999999945,-223959.8658114213,-187427.6567268786,302.85461962442946
18590,37.179999999999474,-223686.5708895463,-187461.76971350075,300.30618613161784
18600,37.1999999999995,-223693.69833095255,-187413.36701893946,300.7665349204694
18610,37.21999999999952,-223423.48324306193,-187371.07405296294,298.87704426917736
18620,37.23999999999955,-223459.40755946818,-187404.53737730486,298.89744606896494
18630,37.25999999999957,-223680.01376064005,-187244.95340358804,302.04924974266015
18640,37.279999999999596,-223543.2339754838,-187394.174067872,299.67828561270073
18650,37.29999999999962,-223759.8501864213,-187291.1156320424,302.32841124091476
18660,37.319999999999645,-223841.1958895463,-187149.67494184565,304.1753263357785
18670,37.33999999999967,-223365.9087801713,-187060.2757383834,300.97628806540115
18680,37.359999999999694,-223410.69930751505,-187106.26636560762,300.9663391517736
18690,37.37999999999972,-223375.15121181193,-187219.1367121198,299.7359396772073
18700,37.39999999999974,-223540.36434657755,-187321.27816985536,300.25880837950257
18710,37.41999999999977,-223301.2876864213,-187240.84408169985,298.943650139596
18720,37.43999999999979,-223405.2730379838,-187163.36875459878,300.44797211164723
18730,37.459999999999816,-223374.93563564005,-187088.56835237402,300.81657355277997
18740,37.47999999999984,-222933.4224520463,-186881.91887247306,298.86953669331007
18750,37.499999999999865,-223529.25326259318,-187001.59155777498,302.81692152209007
18760,37.51999999999989,-223199.5757723588,-187136.84199976595,298.9626357946371
18770,37.539999999999914,-223125.04037196818,-187220.51952002756,297.6510393950622
18780,37.55999999999994,-223551.2966198657,-187296.79803117702,300.5523798011287
18790,37.57999999999996,-223674.01170775632,-187339.5473815453,301.21530147017614
18800,37.59999999999999,-223344.89867064694,-187312.24879179162,298.713238169281
18810,37.62000000000001,-223634.1462292407,-187386.65460217174,300.4942915894043
18820,37.640000000000036,-224022.5768933032,-187353.29336388898,303.99097655170203
18830,37.66000000000006,-223631.28515215777,-187528.52626677998,299.2944468351317
18840,37.680000000000085,-223507.4103962984,-187431.21597353905,299.0742255448391
18850,37.70000000000011,-223299.94384356402,-187421.04620240536,297.4386211496458
18860,37.720000000000134,-223437.58935137652,-187356.2081924472,299.11722395772495
18870,37.74000000000016,-223350.33105059527,-187267.58731967048,299.12851977677724
18880,37.76000000000018,-223436.62694903277,-187195.80376115092,300.4390097527974
18890,37.78000000000021,-223261.97704668902,-187171.34071349353,299.1939500126825
18900,37.80000000000023,-223197.45214434527,-187216.6425119962,298.2834788273107
18910,37.820000000000256,-223459.90087481402,-187225.06538001122,300.3893713499927
18920,37.84000000000028,-223288.67235918902,-187261.5434193503,298.6674691909536
18930,37.860000000000305,-223385.57323809527,-187160.83446485072,300.3056688079455
