SMILES,pka_value,FractionCSP3,EState_VSA10,MinAbsPartialCharge,HallKierAlpha,MaxEStateIndex,SMR_VSA10,VSA_EState2,VSA_EState8,fr_nitro,fr_nitro_arom,SMR_VSA6,PEOE_VSA2,SMR_VSA5,BCUT2D_LOGPLOW,PEOE_VSA13,NumHeteroatoms,SMR_VSA7,SMR_VSA1,SlogP_VSA10,BCUT2D_CHGLO,BertzCT,BCUT2D_MRHI,SPS,fr_ketone,fr_ketone_Topliss,SlogP_VSA5,fr_benzene,VSA_EState7,TPSA,NumAromaticRings,EState_VSA6,EState_VSA1,NOCount,fr_C_O,fr_nitro_arom_nonortho,MinEStateIndex,VSA_EState3,EState_VSA8
CCCCCCNCCCCCC,11.01,1.0,0.0,0.0048919574946382,-0.04,3.503185941043084,0.0,0.0,6.980757534112512,0,0,13.08951281182515,0.0,65.21404738278933,-2.159489212367355,0.0,1,0.0,0.0,0.0,-2.030439958061628,71.19366193720087,4.491565045988089,10.615384615384617,0,0,65.21404738278933,0,11.016056524844403,12.03,0,0.0,0.0,1,0,0,1.2282986111111112,3.503185941043084,19.16426300338758
CCCCCCc1ccccn1,5.95,0.5454545454545454,0.0,0.0403108220365604,-0.8500000000000001,4.276376133786848,0.0,4.276376133786848,2.23687216553288,0,0,0.0,4.9839785209472085,39.02784531432067,-1.8789948371765628,0.0,1,30.08987277184637,0.0,0.0,-1.980904112065685,193.4189029511064,5.026106381042142,10.083333333333334,0,0,38.30095168624312,0,8.294616559586798,12.89,1,0.0,0.0,1,0,0,1.1397222222222223,0.0,24.04044985756105
CCCCCN,10.613333333333337,1.0,0.0,0.0077277197951865,-0.04,5.214583333333334,0.0,0.0,3.03125,0,0,6.544756405912575,0.0,26.186202068468653,-1.9607642380512464,0.0,1,0.0,0.0,0.0,-1.8617884649402765,15.900134529890124,4.344792574471155,9.0,0,0,26.186202068468653,0,3.7541666666666655,26.02,0,0.0,0.0,1,0,0,0.855,0.0,6.923737199690624
CCCCCc1ccccn1,6.0,0.5,0.0,0.0403108206336475,-0.8500000000000001,4.250547052154195,0.0,4.250547052154195,2.2206566515495085,0,0,0.0,4.9839785209472085,32.60702369139466,-1.8730963219874024,0.0,1,30.08987277184637,0.0,0.0,-1.966955030317192,181.32408233692004,5.025958494454264,9.909090909090908,0,0,31.880130063317115,0,6.867936744142101,12.89,1,0.0,0.0,1,0,0,1.1336111111111111,0.0,17.97408278909944
CCCCN,10.641,1.0,0.0,0.0077376425064202,-0.04,5.139027777777778,0.0,0.0,2.975555555555556,0,0,6.544756405912575,0.0,19.765380445542643,-1.951294730735132,0.0,1,0.0,0.0,0.0,-1.7980910675229893,11.119415478763749,4.287091705023588,8.4,0,0,19.765380445542643,0,2.3854166666666665,26.02,0,0.0,0.0,1,0,0,0.84375,0.0,6.923737199690624
CCCCN(CCCC)CCCC,9.93,1.0,0.0,0.0018838919835993,-0.04,2.635416666666667,0.0,2.635416666666667,10.774766156462585,0,0,19.634269217737724,0.0,59.296141336627926,-2.2658154620372133,0.0,1,0.0,0.0,0.0,-2.208637185992292,72.1057163358342,4.567221329934855,11.076923076923077,0,0,59.296141336627926,0,8.089817176870747,3.24,0,0.0,0.0,1,0,0,1.3159722222222223,0.0,25.67112132992235
CCCCN(CCCC)CCCOC(=O)c1ccc(N)cc1,8.96,0.6111111111111112,4.794537184071822,0.3376206248350362,-1.5499999999999998,11.868078144098169,11.656691562635412,14.344320382499497,8.177163423080179,0,0,31.97481865941283,0.0,45.95158251401129,-2.277647954896177,0.0,4,29.82891976554344,9.53140013787187,5.687386274683562,-2.212602933263654,409.600262003471,5.892214687430438,10.863636363636363,0,0,56.30957118978011,1,5.779283848927504,55.56,1,24.26546827384644,0.0,4,1,0,-0.269753348870412,0.0,18.74738413023173
CCCCN(CCCl)CCCl,6.61,1.0,0.0,0.0350678689713538,0.5399999999999999,5.626181500377928,23.20187978046503,2.3090277777777777,5.261966805240615,0,0,31.394276107678404,0.0,19.765380445542643,-2.2834629862255067,0.0,3,0.0,0.0,0.0,-2.1846450834503868,72.49230970275752,6.17963592937162,10.909090909090908,0,0,19.765380445542643,0,2.481001196775006,3.24,0,0.0,0.0,1,0,0,0.7089317208364828,0.0,11.823646930541102
CCCCN1CC1,7.86,1.0,0.0,0.0109908238360517,-0.04,2.461805555555556,0.0,2.461805555555556,6.305555555555555,0,0,19.634269217737724,0.0,19.765380445542643,-1.9612755825050368,0.0,1,0.0,0.0,0.0,-1.929369562465577,48.14170945007629,4.702822000063318,20.142857142857142,0,0,19.765380445542643,0,2.732638888888889,3.01,0,0.0,0.0,1,0,0,1.34375,0.0,11.823646930541102
CCCCNC,10.9,1.0,0.0,0.0052024493349287,-0.04,3.068611111111111,0.0,0.0,3.3550000000000004,0,0,13.592428388589765,0.0,19.765380445542643,-2.0558384121967817,0.0,1,0.0,0.0,0.0,-1.8926312993554355,15.900134529890124,4.3438768828478445,9.0,0,0,19.765380445542643,0,2.594583333333333,12.03,0,0.0,0.0,1,0,0,1.1631944444444444,3.068611111111111,12.240525803696954
CCCCNC(N)CC,10.66,1.0,0.0,0.0543083030755395,-0.08,5.602621882086168,0.0,0.0,5.32764739229025,0,0,6.544756405912575,0.0,39.275714880293805,-2.3650044417645035,0.0,2,0.0,0.0,0.0,-2.08913665223316,54.87784055857758,4.5364441333574135,13.666666666666666,0,0,33.10993926815928,0,3.6920918367346935,38.05,0,0.0,0.0,2,0,0,0.2051388888888885,3.2109722222222223,19.16426300338758
CCCCNCC(=O)O,2.3200000000000003,0.8333333333333334,4.794537184071822,0.3169790715192251,-0.5700000000000001,9.899953231292518,5.969305287951849,9.899953231292518,2.9635388321995464,0,0,13.08951281182515,4.794537184071822,19.765380445542643,-2.2261787889227582,0.0,3,0.0,9.901064578912528,0.0,-1.9634504369745451,83.12704561867443,5.684521822650244,9.444444444444445,0,0,19.765380445542643,0,2.152677626606198,49.33,0,0.0,5.969305287951849,3,1,0,-0.7860156840513979,10.936512660619805,12.240525803696954
CCCCNCCCC,11.25,1.0,0.0,0.0049020533273435,-0.04,3.3872222222222224,0.0,0.0,6.8571442743764175,0,0,13.08951281182515,0.0,39.53076089108528,-2.1539830726238294,0.0,1,0.0,0.0,0.0,-1.994507387733213,37.83229392178728,4.447522723249484,10.0,0,0,39.53076089108528,0,5.255633503401361,12.03,0,0.0,0.0,1,0,0,1.2048611111111112,3.3872222222222224,19.16426300338758
CCCCNCCN,10.3,1.0,0.0,0.0074450731358975,-0.08,5.248242630385487,0.0,0.0,5.015416666666667,0,0,19.634269217737724,0.0,19.765380445542643,-2.225632900433289,0.0,2,0.0,0.0,0.0,-1.9764002408193209,31.509775004326936,4.447644217803991,9.75,0,0,19.765380445542643,0,2.525368480725624,38.05,0,0.0,0.0,2,0,0,0.7536848072562359,3.2109722222222223,12.240525803696954
CCCCNCCNCCCC,10.19,1.0,0.0,0.0076680923642228,-0.08,3.4007206632653064,0.0,0.0,9.021528351698803,0,0,26.1790256236503,0.0,39.53076089108528,-2.279347533824989,0.0,2,0.0,0.0,0.0,-2.0429023811615954,64.2388309575275,4.510865562871821,10.5,0,0,39.53076089108528,0,5.177030321770581,24.06,0,0.0,0.0,2,0,0,1.114795918367347,6.801441326530613,24.48105160739391
CCCCNc1ccc(C(=O)OCCN(C)C)cc1,8.2,0.5333333333333333,4.794537184071822,0.3376671984238137,-1.5499999999999998,11.73668126781628,11.656691562635412,13.716868786921824,4.280133349227866,0,0,39.108527345698775,0.0,19.765380445542643,-2.196843968372944,0.0,4,29.82891976554344,9.53140013787187,5.687386274683562,-2.101156754567953,374.236893489923,5.893155795196478,10.526315789473683,0,0,30.12336912131146,1,2.3170763788567514,41.57,1,12.13273413692322,0.0,4,1,0,-0.2620757485092799,3.311027280900116,12.240525803696954
CCCCNc1ccccc1,5.28,0.4,0.0,0.0339635814979362,-0.98,3.3455555555555554,5.687386274683562,0.0,3.2849074074074074,0,0,11.861545009918906,0.0,19.765380445542643,-1.9919037662191388,0.0,1,30.33183534230805,0.0,5.687386274683562,-2.0280343006123127,181.32408233692004,5.415988450402378,9.545454545454543,0,0,19.765380445542643,1,2.4947696995464854,12.03,1,0.0,0.0,1,0,0,1.0838425925925923,3.3455555555555554,24.373259940620173
CCCCOC(=O)c1ccc(N)cc1,2.472,0.3636363636363636,4.794537184071822,0.3376198178852672,-1.5099999999999998,11.367756046863189,11.656691562635412,11.367756046863189,2.5384543037830376,0,0,12.340549441675105,0.0,19.765380445542643,-2.0566443302077517,0.0,3,29.82891976554344,9.53140013787187,5.687386274683562,-2.029893850596274,292.660770563408,5.892152970204568,9.785714285714286,0,0,30.12336912131146,1,1.9263197331401696,52.32,1,24.26546827384644,0.0,3,1,0,-0.2792129629629627,0.0,6.923737199690624
CCCCOc1cc(C(=O)NCCN(CC)CC)c2ccccc2n1,8.85,0.5,4.794537184071822,0.2517145330744342,-2.14,12.68604017069791,16.81010466143256,19.482684179196625,10.435299450469108,0,0,32.78590758816322,4.794537184071822,33.61285484492389,-2.3444663278551507,5.907179729351506,5,35.89528683400505,9.53140013787187,0.0,-2.179072971706715,683.6956431078801,6.059651533608097,11.04,0,0,43.97084352069271,1,2.03391713062563,54.46,2,6.06636706846161,0.0,5,1,0,-0.0776873635256572,3.873240976946334,35.97188845487589
CCCCOc1ccc(C(C)N)cc1,9.45,0.5,0.0,0.1188072105992492,-1.02,5.744622667746315,0.0,0.0,4.934059829944119,0,0,6.606881964512918,0.0,32.730958474381225,-2.042254454251216,0.0,2,29.82891976554344,4.736862953800049,0.0,-2.077886530325753,253.52916867903343,5.28135767949392,12.5,0,0,38.29440996607822,1,2.2707943856554964,35.25,1,0.0,0.0,2,0,0,0.096936859620391,0.0,6.923737199690624
CCCCOc1ccc(CCNC(C)(C)CO)cc1OC,9.3,0.6470588235294118,5.106527394840706,0.1606590766313082,-1.26,9.213510332347608,0.0,0.0,7.770635300644839,0,0,26.868317876215944,0.0,45.57260172023324,-2.43079743152222,0.0,4,23.762552697081823,14.580253302440804,0.0,-2.2314796700494237,418.4962893674568,5.425983516997067,11.476190476190476,0,0,39.17630633662088,1,3.0484218622517822,50.72,1,7.109797541277533,0.0,4,0,0,-0.2427672130381919,12.542582539551578,18.306892872158564
CCCCOc1ccc(N)c([N+](=O)[O-])c1,0.76,0.4,10.114318268765572,0.2953082297662762,-1.7800000000000002,10.573954002897455,11.374772549367124,10.0620631771227,2.6174244667002604,1,1,12.340549441675105,10.114318268765572,19.765380445542643,-1.9921782854601544,5.687386274683562,5,28.313419474150404,9.66017400261772,11.374772549367124,-2.05024003702461,352.5207793847902,5.60043669645896,9.933333333333334,0,0,19.765380445542643,1,1.9536108749055177,78.39,1,6.06636706846161,4.923311048817671,5,0,0,-0.5118908257747545,10.573954002897455,6.923737199690624
CCCCS(=O)CCCC,-1.47,1.0,4.208898492164469,0.0234274515938597,0.1499999999999999,11.071944444444444,10.799569042904308,0.0,4.27186649659864,0,0,11.505707213493578,4.208898492164469,39.53076089108528,-2.01046877757626,0.0,2,0.0,4.208898492164469,0.0,-1.972855815527489,81.25838096618139,7.844573249193514,10.7,0,0,39.53076089108528,0,4.571806342907534,17.07,0,0.0,10.799569042904308,1,0,0,-0.5197839506172841,0.0,13.847474399381248
CCCC[C@H](N)C(=O)O,4.848,0.8333333333333334,4.794537184071822,0.3199672917286225,-0.5700000000000001,10.080142668178382,5.969305287951849,10.080142668178382,2.008502456538171,0,0,0.0,4.794537184071822,32.22804289761661,-2.2909940955655554,0.0,3,0.0,9.901064578912528,0.0,-2.019008461911441,93.05865002596164,5.724178329672878,13.11111111111111,0,0,26.186202068468653,0,2.486388888888889,63.32000000000001,0,0.0,12.011146117099807,3,1,0,-0.899583333333333,8.283623393801966,0.0
CCCC[C@H](N)C(=O)OC,7.682,0.8571428571428571,4.794537184071822,0.322127752020706,-0.5700000000000001,10.67042044595616,5.969305287951849,10.67042044595616,2.059522864701436,0,0,7.109797541277533,4.794537184071822,32.22804289761661,-2.306934857055855,0.0,3,0.0,9.53140013787187,0.0,-2.0612264045197906,103.7792291661388,5.746362365198811,12.7,0,0,26.186202068468653,0,2.7679903628117914,52.32000000000001,0,0.0,6.041840829147961,3,1,0,-0.4259722222222224,0.0,11.660600153490671
CCCCc1ccccc1N,4.26,0.4,0.0,0.0346048444480717,-0.98,5.761325585789871,5.687386274683562,0.0,2.193581821617536,0,0,5.733667477162185,0.0,26.186202068468653,-1.9248556249135669,0.0,1,29.82891976554344,0.0,5.687386274683562,-2.0198682523588047,217.8676913996566,5.4569442864289375,9.909090909090908,0,0,25.32883193723964,1,3.5751199924414205,26.02,1,0.0,0.0,1,0,0,0.9314351851851854,0.0,12.990104268152232
CCCN,10.72,1.0,0.0,0.007990568627305,-0.04,5.027777777777778,0.0,0.0,2.875,0,0,6.544756405912575,0.0,13.344558822616634,-1.9292682370537029,0.0,1,0.0,0.0,0.0,-1.6976601935466706,5.245112497836532,4.189231717530194,7.5,0,0,13.344558822616634,0,1.0972222222222223,26.02,0,0.0,0.0,1,0,0,0.8194444444444444,0.0,6.923737199690624
CCCN(C(C)=O)c1ccccc1,-0.6,0.3636363636363636,4.794537184071822,0.2233545144617636,-1.31,11.260235260770976,11.594566004035068,13.051901927437642,4.459212962962964,0,0,11.444666136763054,4.794537184071822,20.268296022307258,-2.2840225539910297,0.0,2,30.33183534230805,4.794537184071822,5.687386274683562,-2.194716663614044,268.67858479938934,5.908034100492322,9.692307692307692,0,0,20.268296022307258,1,0.9806292517006804,20.31,1,11.823646930541102,0.0,2,1,0,0.104675925925926,0.0,6.923737199690624
CCCN(CC)c1ccccc1,6.4,0.4545454545454545,0.0,0.0365577097516267,-0.98,2.388888888888889,5.687386274683562,2.388888888888889,6.659351851851852,0,0,17.98942254267563,0.0,20.268296022307258,-2.225101373883658,0.0,1,30.33183534230805,0.0,5.687386274683562,-2.214535920632931,205.50391424932707,5.45028029987266,9.833333333333334,0,0,20.268296022307258,1,1.211045918367347,3.24,1,0.0,0.0,1,0,0,1.0950925925925925,0.0,49.079219472539776
CCCN(CCC)CCC,10.46,1.0,0.0,0.0021371418650007,-0.04,2.541666666666667,0.0,2.541666666666667,10.583333333333332,0,0,19.634269217737724,0.0,40.0336764678499,-2.254994817539731,0.0,1,0.0,0.0,0.0,-2.18838284956891,47.48394345536403,4.530270891042727,10.8,0,0,40.0336764678499,0,3.875,3.24,0,0.0,0.0,1,0,0,1.2794444444444444,0.0,25.67112132992235
CCCN(CCC)Cc1ccccn1,8.77,0.5833333333333334,0.0,0.0543435946324146,-0.8900000000000001,4.341371882086168,0.0,6.802020030234316,7.7772940287226,0,0,13.08951281182515,9.883888251797686,33.23387405114584,-2.247758077522174,0.0,2,30.08987277184637,0.0,0.0,-2.195875266497976,227.33686202435663,5.025962096988307,10.785714285714286,0,0,32.383045640081725,0,4.296698318216175,16.130000000000003,1,0.0,0.0,2,0,0,0.9886111111111112,0.0,35.86409678810215
CCCN(CCC)Cc1cccnc1,8.58,0.5833333333333334,0.0,0.0312405399304441,-0.89,4.131317082388511,0.0,6.614465230536659,7.859915910808768,0,0,13.08951281182515,9.883888251797686,33.23387405114584,-2.243638337168043,0.0,2,30.08987277184637,0.0,0.0,-2.2001472731637994,227.33686202435663,5.074748808924444,10.785714285714286,0,0,32.25256913693026,0,6.228497732426304,16.130000000000003,1,0.0,0.0,2,0,0,1.0372222222222225,0.0,29.797729719640543
CCCN(CCC)Cc1ccncc1,8.16,0.5833333333333334,0.0,0.0270525719336452,-0.8900000000000001,4.026124181153943,0.0,6.521494551524313,7.903713781809019,0,0,13.08951281182515,9.883888251797686,33.23387405114584,-2.2430955728147373,0.0,2,30.08987277184637,0.0,0.0,-2.2014803649229027,227.33686202435663,5.086881936544532,10.785714285714286,0,0,32.25256913693026,0,6.187476851851852,16.130000000000003,1,0.0,0.0,2,0,0,1.0597222222222222,0.0,35.86409678810215
CCCN(CCCl)CCCl,6.68,1.0,0.0,0.0350678673558742,0.5399999999999999,5.582991307634164,23.20187978046503,2.2777777777777777,5.193585285966238,0,0,31.394276107678404,0.0,13.344558822616634,-2.280262169375281,0.0,3,0.0,0.0,0.0,-2.176965129498051,54.36178401394161,6.179631779072853,10.8,0,0,13.344558822616634,0,1.1743827160493827,3.24,0,0.0,0.0,1,0,0,0.705246913580247,0.0,11.823646930541102
CCCNC(=N)Cc1cccc2ccccc12,11.64,0.2666666666666666,0.0,0.0976110223864451,-1.83,7.893557728647014,16.60806821468686,0.0,2.987891602628706,0,0,6.544756405912575,5.409283605791522,19.765380445542643,-2.245294790793623,0.0,2,48.02802097092827,0.0,0.0,-2.08825584136425,511.8156760539642,5.905187213015518,10.411764705882351,0,0,18.90801031431363,2,1.7353876133786847,35.88,2,0.0,0.0,2,0,0,0.6001880196523055,13.514334320147812,48.63872821446661
CCCNC(=N)Cc1ccccc1,11.97,0.3636363636363636,0.0,0.0975879729779691,-1.31,7.618307823129252,5.835619785757269,0.0,2.994507983749055,0,0,6.544756405912575,5.409283605791522,19.765380445542643,-2.243759913502591,0.0,2,35.89528683400505,0.0,0.0,-2.053314746176347,254.05260581186823,5.807262901110909,9.615384615384617,0,0,18.90801031431363,1,1.77580325648778,35.88,1,0.0,0.0,2,0,0,0.6046759259259262,10.682400793650793,12.240525803696954
CCCNCC(=O)O,2.315,0.8,4.794537184071822,0.3169790701760173,-0.5700000000000001,9.811624149659863,5.969305287951849,9.811624149659863,2.8561413454270594,0,0,13.08951281182515,4.794537184071822,13.344558822616634,-2.2224330067852267,0.0,3,0.0,9.901064578912528,0.0,-1.938657974627331,72.82892142331043,5.684502786786995,9.125,0,0,13.344558822616634,0,0.9794444444444445,49.33,0,0.0,5.969305287951849,3,1,0,-0.7931018518518516,10.81255857898715,5.316788604006331
CCCNCCC,10.94,1.0,0.0,0.0051551415481564,-0.04,3.2847222222222223,0.0,0.0,6.715277777777777,0,0,13.08951281182515,0.0,26.689117645233267,-2.1406570682690096,0.0,1,0.0,0.0,0.0,-1.951779232084182,23.36099039894992,4.394448740951777,9.428571428571429,0,0,26.689117645233267,0,2.5,12.03,0,0.0,0.0,1,0,0,1.1744444444444444,3.2847222222222223,19.16426300338758
CCCNCCCN,10.45,1.0,0.0,0.0036900658409883,-0.08,5.270742630385488,0.0,0.0,5.163194444444444,0,0,19.634269217737724,0.0,19.765380445542643,-2.180432660641712,0.0,2,0.0,0.0,0.0,-1.97633723973398,31.509775004326936,4.445192282355471,9.75,0,0,19.765380445542643,0,2.310090702947846,38.05,0,0.0,0.0,2,0,0,0.8022959183673469,3.2559722222222223,12.240525803696954
CCCNCCN,10.34,1.0,0.0,0.0074448777620661,-0.08,5.206788548752835,0.0,0.0,4.939044784580499,0,0,19.634269217737724,0.0,13.344558822616634,-2.222057081941584,0.0,2,0.0,0.0,0.0,-1.953006330781176,25.26112492884004,4.423663783325473,9.428571428571429,0,0,13.344558822616634,0,1.1944444444444444,38.05,0,0.0,0.0,2,0,0,0.75,3.1597222222222223,12.240525803696954
CCCNCCNCCC,10.27,1.0,0.0,0.0076678953853866,-0.08,3.331454081632653,0.0,0.0,8.877215293524817,0,0,26.1790256236503,0.0,26.689117645233267,-2.275639575341544,0.0,2,0.0,0.0,0.0,-2.0258447947583917,47.21928094887362,4.491102422640833,10.2,0,0,26.689117645233267,0,2.4598765432098766,24.06,0,0.0,0.0,2,0,0,1.105,6.662908163265307,24.48105160739391
CCCNCc1ccccc1,9.58,0.4,0.0,0.0204993253846495,-0.8200000000000001,3.3513425925925926,0.0,0.0,4.279332955404384,0,0,6.544756405912575,0.0,19.88931522852921,-2.1285884383476725,0.0,1,35.89528683400505,0.0,0.0,-2.008433825525505,181.32408233692004,5.13543642076437,9.909090909090908,0,0,18.90801031431363,1,1.2012237811791384,12.03,1,0.0,0.0,1,0,0,0.9947222222222222,3.3513425925925926,36.50599407754339
CCCN[C@@H](C)C(=O)O,2.21,0.8333333333333334,4.794537184071822,0.3199014618774944,-0.5700000000000001,10.142642668178382,5.969305287951849,10.142642668178382,4.409752456538171,0,0,6.544756405912575,4.794537184071822,26.31013685145522,-2.3344343957479703,0.0,3,0.0,9.901064578912528,0.0,-2.0520141907485883,93.05865002596164,5.722617676866764,13.11111111111111,0,0,20.268296022307258,0,0.9698611111111112,49.33,0,6.923737199690624,12.011146117099807,3,1,0,-0.7884722222222218,11.178299319727891,5.316788604006331
CCCNc1ccccc1,4.79,0.3333333333333333,0.0,0.0339634207763391,-0.98,3.294305555555556,5.687386274683562,0.0,3.222175925925926,0,0,11.861545009918906,0.0,13.344558822616634,-1.9775635610499571,0.0,1,30.33183534230805,0.0,5.687386274683562,-2.013153391524561,169.34295735705518,5.415745302233906,9.3,0,0,13.344558822616634,1,1.1754903628117912,12.03,1,0.0,0.0,1,0,0,1.059537037037037,3.294305555555556,24.373259940620173
CCCOC(=O)c1ccc(N)cc1,2.487,0.3,4.794537184071822,0.3376196486138456,-1.5099999999999998,11.25182634164777,11.656691562635412,11.25182634164777,2.416142106533972,0,0,12.340549441675105,0.0,13.344558822616634,-2.0511062710492305,0.0,3,29.82891976554344,9.53140013787187,5.687386274683562,-2.0195741348106924,279.48114931490306,5.892123469696752,9.615384615384617,0,0,23.70254749838545,1,0.8340401392038297,52.32,1,24.26546827384644,0.0,3,1,0,-0.2899537037037032,0.0,0.0
CCCOC(C)=O,-7.18,0.8,4.794537184071822,0.3021226973628453,-0.53,9.980416666666668,5.969305287951849,9.980416666666668,3.924537037037037,0,0,6.606881964512918,4.794537184071822,20.268296022307258,-1.975277602158039,0.0,2,0.0,9.53140013787187,0.0,-1.9332241587368797,59.10049400592804,5.653106011739284,8.285714285714286,0,0,20.268296022307258,0,0.9023611111111112,26.3,0,0.0,0.0,2,1,0,-0.1927314814814813,0.0,4.736862953800049
CCC[C@H](N)C(=O)O,4.829,0.8,4.794537184071822,0.3199671067072952,-0.5700000000000001,9.964212962962964,5.969305287951849,9.964212962962964,1.9055555555555557,0,0,0.0,4.794537184071822,25.807221274690605,-2.2889619413889037,0.0,3,0.0,9.901064578912528,0.0,-2.0001736021071825,82.49785513558373,5.724081938879131,13.25,0,0,19.765380445542643,0,1.3916666666666668,63.32000000000001,0,0.0,12.011146117099807,3,1,0,-0.9103240740740736,8.188101851851851,0.0
CCC[C@H](N)C(=O)OC,7.662,0.8333333333333334,4.794537184071822,0.3221275669923634,-0.5700000000000001,10.55449074074074,5.969305287951849,10.55449074074074,1.975,0,0,7.109797541277533,4.794537184071822,25.807221274690605,-2.305113842814621,0.0,3,0.0,9.53140013787187,0.0,-2.048933986356558,93.05865002596164,5.746271828286757,12.77777777777778,0,0,19.765380445542643,0,1.6140277777777778,52.32000000000001,0,0.0,6.041840829147961,3,1,0,-0.4305555555555558,0.0,4.736862953800049
CCCc1c(C)[nH]c2ccc(C)cc12,-1.03,0.3846153846153846,0.0,0.0458565114224065,-1.2400000000000002,3.439074074074074,10.902924932081056,3.439074074074074,6.547516061980348,0,0,0.0,0.0,33.61285484492389,-1.8379185604164656,0.0,1,35.01993218362728,0.0,0.0,-1.9828954239551664,451.44865683667217,5.847791701101573,11.071428571428571,0,0,30.165389800859085,1,2.3859344293272864,15.79,2,0.0,0.0,1,0,0,1.1758796296296297,1.4068055555555556,43.95429132540391
CCCc1c(C)[nH]c2ccccc12,-1.4,0.3333333333333333,0.0,0.0458367158431282,-1.2400000000000002,3.411851851851852,10.902924932081056,3.411851851851852,4.381157407407407,0,0,0.0,0.0,26.689117645233267,-1.8311283880408449,0.0,1,35.5228477603919,0.0,0.0,-1.963217943195124,411.98174003164434,5.839780872153392,10.923076923076923,0,0,24.60193830916209,1,2.387434807256236,15.79,2,0.0,0.0,1,0,0,1.176435185185185,1.390601851851852,43.0969211941749
CCCc1c[nH]c2ccccc12,-4.34,0.2727272727272727,0.0,0.0456285352317723,-1.2400000000000002,3.272962962962963,10.902924932081056,3.272962962962963,2.2100925925925927,0,0,0.0,0.0,19.765380445542643,-1.774886894804486,0.0,1,36.02576333715651,0.0,0.0,-1.931483756979219,373.1394900533007,5.824588648388652,10.75,0,0,18.90801031431363,1,4.500027399848828,15.79,2,0.0,0.0,1,0,0,1.170648148148148,1.3743981481481482,42.37002756609735
CCCc1ccc(C(C)N)cc1,9.45,0.4545454545454545,0.0,0.0265574109840442,-0.8200000000000001,5.73773722915092,0.0,0.0,4.202674240992693,0,0,0.0,0.0,32.730958474381225,-2.039277928669293,0.0,1,35.392371257240434,0.0,0.0,-2.053818083695389,223.2643578256842,5.238897299907856,12.916666666666666,0,0,37.43703983484921,1,2.371783352229781,26.02,1,0.0,0.0,1,0,0,0.1534041950113374,0.0,31.18920547353706
CCCc1ccccc1N,4.36,0.3333333333333333,0.0,0.0346046689948771,-0.98,5.70662037037037,5.687386274683562,0.0,2.1591666666666667,0,0,5.733667477162185,0.0,19.765380445542643,-1.915936021302364,0.0,1,29.82891976554344,0.0,5.687386274683562,-2.005041860075427,205.6381691811921,5.456641948136222,9.7,0,0,18.90801031431363,1,2.2508796296296296,26.02,1,0.0,0.0,1,0,0,0.9206944444444448,0.0,12.990104268152232
CCCc1ccccn1,5.97,0.375,0.0,0.0403004438714013,-0.8500000000000001,4.168472222222222,0.0,4.168472222222222,2.161388888888889,0,0,0.0,4.9839785209472085,19.765380445542643,-1.8442936369510925,0.0,1,30.08987277184637,0.0,0.0,-1.9219258390498213,157.4784207656209,5.024043113869165,9.444444444444445,0,0,19.038486817465092,0,4.113935185185185,12.89,1,0.0,0.0,1,0,0,1.0980555555555556,0.0,17.97408278909944
CCCc1ccnc2c1ccc1cccnc12,5.43,0.2,0.0,0.0966787087401245,-1.96,4.489760015117158,21.805849864162116,8.937849111866969,2.1999593726379443,0,0,0.0,9.967957041894415,19.765380445542643,-1.9007042436847972,0.0,2,48.2889739772312,0.0,0.0,-2.061328945124057,673.890010999469,6.0308927002881925,11.117647058823527,0,0,18.90801031431363,1,5.966391880826404,25.78,3,0.0,0.0,2,0,0,1.0027343159486015,2.390461545729403,41.15716251543148
CCCc1ccncc1,6.05,0.375,0.0,0.0270034789897033,-0.8500000000000001,3.927630385487528,0.0,3.927630385487528,2.180980725623583,0,0,0.0,4.9839785209472085,19.765380445542643,-1.8046701535215843,0.0,1,30.08987277184637,0.0,0.0,-1.927524001926646,157.4784207656209,5.085663725813712,9.444444444444445,0,0,18.90801031431363,0,6.058055555555555,12.89,1,0.0,0.0,1,0,0,1.169166666666667,0.0,24.04044985756105
CCCc1nccs1,3.353,0.5,0.0,0.0924186944946338,-0.3700000000000001,4.124490740740741,11.336785877934735,4.124490740740741,2.168055555555556,0,0,0.0,0.0,19.765380445542643,-1.7628980245073789,0.0,2,16.584530038931756,0.0,0.0,-1.83812659107302,134.24858105147277,7.09037825669994,9.625,0,0,18.3521825194694,0,4.195277777777778,12.89,1,11.336785877934735,0.0,1,0,0,1.136574074074074,3.275787037037037,11.907715720637832
CCCn1cnc2ccccc21,5.44,0.3,0.0,0.0957809056511072,-1.31,4.3002314814814815,11.033401435232523,4.3002314814814815,3.231435185185185,0,0,0.0,0.0,19.88931522852921,-1.9249750940631656,0.0,2,30.59278834861098,0.0,0.0,-1.987659175728979,375.9739569094373,5.743360757451791,10.75,0,0,13.344558822616634,1,3.064008881330309,17.82,2,0.0,0.0,2,0,0,1.0560648148148148,0.0,28.60754950535241
CCN,10.68,1.0,0.0,0.0105762658292064,-0.04,4.847222222222222,0.0,0.0,2.6527777777777777,0,0,6.544756405912575,0.0,6.923737199690624,-1.871495321468652,0.0,1,0.0,0.0,0.0,-1.5255036511694584,2.754887502163468,3.9983956644101193,6.0,0,0,6.923737199690624,0,0.0,26.02,0,0.0,0.0,1,0,0,0.75,0.0,0.0
